AAPL,ABNB,ADBE,ADI,ADP,ADSK,AEP,AMAT,AMD,AMGN,AMZN,ANSS,ASML,AVGO,AZN,BIIB,BKNG,BKR,CCEP,CDNS,CHTR,CMCSA,COST,CPRT,CRWD,CSCO,CSGP,CSX,CTAS,CTSH,DASH,DDOG,DLTR,DXCM,EA,EXC,FANG,FAST,FTNT,GILD,GOOG,GOOGL,HON,IDXX,ILMN,INTC,INTU,ISRG,KDP,KHC,KLAC,LIN,LRCX,LULU,MAR,MCHP,MDB,MDLZ,MELI,META,MNST,MRNA,MRVL,MSFT,MU,NFLX,NVDA,NXPI,ODFL,ON,ORLY,PANW,PAYX,PCAR,PDD,PEP,PYPL,QCOM,REGN,ROP,ROST,SBUX,SIRI,SNPS,TEAM,TMUS,TSLA,TTD,TXN,VRSK,VRTX,WBA,WBD,WDAY,XEL,ZS,AU10Y,BR10Y,CA10Y,CH10Y
"161,02","181,73","673,57","185,5","236,82","310,48","84,3","147,55","152,52","202,73","178,6285","396,98","825,75","55,328","56,55","252,21","2297,13","22,65","52,19","184,51","668,320007","51,51","539,65","36,625","239,64","54,6","80,08","36,05","110,915","81,39","201,46","180,75","132,56","154,515","126,28","38,4879","105,47","30,52","66,16","69,97","147,0785","146,302","205,598492","634,68","366,8774319","49,83","661,63","340,72","35,86","35,47","407,9","329,74","64,67","460,93","156,41","82,69","515,87","60,97","1314,83","341,01","45,04499817","282,69","72,75","339,83","83,86","65,92","31,956","221,87","354,37","61,71","42,678","89,99335","124,38","39,47113333","79,52","164,15","189,48","181,4","643,64","492,86","111,17","111,45","60,8","347,97",403,"113,85","385,6233","103,27","192,5","228,53","181,5","47,32","25,71","274,75","66,31","343,86","1,819","11,855","1,764","5,76"
"161,41","178,27","665,16","182,45","236,14",304,"84,31","148,92","149,92","204,53","179,0019989","392,21","807,48","55,512","56,73","254,15","2341,13","23,76","53,35","181,58","674,7399902","52,04","545,26","37,115","230,58","55,3","80,26","36,48","109,79","80,76","184,31","179,42","144,71","147,5","128,41","38,78744888","110,19","30,465","65,496","70,63","146,757","145,782","203,5815269","619,98","355,7782101","49,1","670,63","335,9","35,91","35,82","411,98","330,25","66,132","458,76","157,44","83,31","498,86","61,41",1285,"337,25","44,31","276,38","73,22","337,68","85,41","65,406","31,746","219,12","354,95","61,54","43,42066667","88,83665","125,47","39,97333333","79,27","165,25","188,05","180,94","649,32","485,64","115,43","113,58","61,9","344,66","389,51","115,46","369,6767","102,74","192,64","229,32","186,85","47,39","25,6","274,28","65,84","336,11","1,886","11,655","1,807","5,75"
"161,94","179,89","668,32","182,47","234,37","256,9","83,82","149,01","157,8","203,97","179,0204926","390,05","802,39","55,873","56,34","250,13","2323,12","24,12","52,5","183,47","672,690002","51,88","549,73","37,13","230,77","55,54","79,7","36,25","110,39","80,74","184,93","180,34","146,61","149,645","126,65","38,88017273","114,2","30,445","66,648","70,07","146,7175","146,12","200,0094251","622,45","355,6031128","49,76",684,"339,42","35,62","35,19","413,3","327,25","66,079","457,86","157,61","83,91","507,18","61,32",1273,"341,06","44,54499817","273,39","73,86","337,91","86,21","65,829","32,674","221,03","358,83","62,37","43,10066667","91,62","125,08","39,43113333","81,36","163,74","188,71","180,71","648,18","484,87","115,51","113,97","62,1","349,21","393,07","114,48",372,"106,21","193,6","228,21","186,24","46,62","25,17","277,88","65,55","342,47","1,871","11,644","1,783","5,72"
"156,81","173,86","662,1",178,"229,62","254,17","82,55","143,29","154,81","201,09","175,228","382,48","782,02","54,659","56,58","242,9","2155,56","23,06","50,71","178,36","672,8699951","51,1","546,13","36,4825","232,64","54,67","77,59","35,57","107,0725","78,4","187,92","181,25","141,11","147,99","125,97","38,10984421","107,48","30,055","65,478","70,27","142,806","142,183","196,2393968","607,52","359,7178988","48,78","666,91","329,23","34,98","34,83","398,96","320,57","64,198","456,58","147,44","80,07","518,61","60,25","1258,71","333,12","43,52500153","329,63","71,99","329,68","83,42","66,564","31,503","212,45","352,06","60,3","42,382","88,87335","122,45","38,4622","68,46","161,14","187,79","175,74","643,35","475,37","110,01","110,66","61,7","342,16","391,54","113,53","360,64","103,98","188,26","225,81","183,59","45,9","24,72","277,55","64,76","336,9","1,788","11,705","1,605","5,76"
"160,24","180,08","687,49","183,2","235,9","261,15","83,31","151,22","161,91","203,47","178,0785065","397,72","815,01","56,434","55,53","236,11","2182,01","23,53","51,82","186,69","668,190002","51,53","554,88","37,0025","224,57","55,76","79,99","35,62","108,6825","79,71","183,01","182,99","141,35","142,7525","124,88","38,6377","109,93","30,47","68,66","70,65","146,114","145,5305","195,7210179","631,3","360,7101167",50,"694,66","334,74","35,17","34,78","413,84","320,74","68,054","463,26","150,77","84,4","525,98","60,64","1234,1","338,03","43,42499924","368,51","75,02","336,63","86,14","66,384","33,376","223,94","357,22","63,02","42,94333333","91,86335","123,73","38,27553333","71,96","164,14","187,24","183,74","654,4","481,48","111,66","110,73","62,7","355,87","397,69","113,4","378,9967","107,06","194,38","229,16","190,11","46,08","24,59","281,59","65,59","355,92","1,769","11,595","1,614","5,83"
"165,3","172,54","669,85","180,25","230,89","254,19","81,05","147,19","158,37","198,88","175,3535","391,48","791,51","55,368","54,83","235,74","2101,85","23,34","49,37","177,46","646,280029","49,98","539,38","36,29","217,14","54,84","77,76","34,66","105,5475","77,98","178,77","178,29","133,83","140,6475","124,22","37,61055756","106,73","29,585","66,422","68,93","142,452","141,8975","190,6126296","608,07","355,3793774","49,2","652,3","324,34","33,99","33,61","408,13","318,14","67,985","454,41","147,56","83,43","498,1","58,94","1188,41","324,46","41,89","352,43","71,17","330,59",84,"64,19","32,676","223,36","355,17","61,43","42,544","91,15665","119,2","37,07553333","66,5","159,78","184,89","180,56","636,53","464,15","109,09","109,64",61,341,"376,32","108,81","381,5867","103,42","192,37","224,87","186,94","44,8","23,27","274,23","63,73","346,97","1,733","11,41","1,566","5,83"
"164,77","163,08","657,41","180,84","226,87","249,68","80,28","151,67","149,11","200,8","172,1860046","380,14",804,"55,476","54,88","229,5","2067,01","23,42","49,35","175,05","634,200012","49,08","529,84","35,63","201,5","55,03","75,23","34,44","104,405","76,86","161,62","164,53","132,6","137,0875","120,23","37,2967186",103,"29,235","61,052","68,93","141,618","141,0515","187,9547597","599,45","347,9182879","48,6","663,89","319,93","33,56","32,88","412,18","318,29","69,353","448,43","142,5","84,47","456,89","58,56","1104,2","310,6","40,53","310,61","70,95","330,08","85,15","61,777","31,435",223,"350,42","61,7","42,44933333","88,02665","117,8","36,64446667","62,11","160,16","179,32","175,63","630,59","459,58","104,87","108,66","60,1","334,75","357,21","106,72",365,"95,22","191,76","219,64",205,"43,72","22,26","260,86","64,21","318,21","1,736","11,455","1,492","5,86"
"163,76","169,6","671,88","180,63","232,43","257,66","81,31","146,49","150,68","201,17","171,868","395,09","789,38","55,245","54,79","228,52","2171,93",24,"52,05","184,66","670,400024","51,5","525,51","36,7525","209,35","56,15","78,71","35,57","108,0425","79,43","166,12","169,44","134,83","140,055","122,59","37,7461","106,43","29,83","62,622","69,67","143,7765","142,966","192,271442","599,01","347,7431907","49,5","672,12","327,32","34,16","33,25","402,53",324,"66,152","450,68","151,12","84,24","481,59","59,46","1129,22","310,39","41,48","301,49","71,03","329,49","82,88","61,647","32,126","222,73","357,05","62,54","43,82333333","89,21665","120,65","37,31553333","59,28","160,62","187,15","177,03",634,"467,27","110,56","111,42","62,5","349,67","368,94","110,36","361,5333","95,89","193,58","225,87","204,45","44,62","23,25","266,66","64,65","331,97","1,683","11,34","1,506","5,84"
"161,84","166,75","616,53","180,79","229,89","259,02","82,34","145,83","144,01","202,44","169,489502","385,38","771,52","55,812","54,23","223,92","2114,44","23,94","53,09","177,87","679,299988","51,78","528,93","36,405","197,05","56,23","78,77","35,84","106,8175","78,52","157,71","164,22","137,04","129,8725","125,27","37,6177",106,"30,065","60,564","69,56","142,5205","142,0015","191,8001885","586,54","337,8210117","49,25","647,96","321,63","34,47","33,64","400,68","320,7","66,147","435,72","149,98","85,27","450,16","60,26","1052,95","306,84","41,85","306,72","83,59","323,01","81,62","60,213","30,693","227,12","358,98","64,05","43,94533333","86,81","119,8","38,07553333","54,44","164,71","183,93","176,51","635,16","466,07","110,19","111,24","62,1","344,56","349,5","112,77","338,3233","89,51","193,38","221,65","203,81","46,53","23,99","266,99","65,17","313,35","1,633","11,065","1,437","5,72"
"165,32","180,85","622,04","181,06","232,2","265,56","83,49","147,38","139,06","208,79","171,3685","394,43","756,39","56,498","55,41","224,11","2227,28","24,42","54,1","177,21","672,950012","52,35","533,2","36,43","194,71","56,96","77,35","36,76","108,83","80,72","161,54","161,41","137,81","131,1075","126,31","38,18117142","108,23",31,"58,408","69,5","143,7965","143,155","194,3920829","592,21","342,0719844","50,99","645,34","323,77","34,8","34,27","399,53","325,03","66,756","423,54","156,7","83,95","429,34","61,42","1112,14","317,87","42,855","265,33","85,43","326,19","82,45","61,269","30,037","224,28","353,13","61,92","44,09533333","83,53665","121,93","38,9378","56,01","166,42","184,86","175,45",625,"472,17","112,68","113,36","63,2","345,45","353,44","115,63","336,3367","89,63","194,61","221,91","205,06","48,3","24,4","269,09","65,18","274,36","1,604","11,065","1,523","5,74"
"171,18","183,14","649,96","186,64","235,13","276,7","83,91","156,89","144,85","211,32","176,1645","403,6","806,01","59,04","54,76","226,83","2245,03","25,13","54,84","182,77","650,599976","49,58","542,02","37,655","204,32","58,08","78,82","37,09","111,505","81,45","163,46","177,01","137,98","139,6","126,15","38,45934296","115,59","31,605","63,448","69,65","148,0365","147,2695","195,2403393","611,43","359,3677043","52,57","673,3","340,49","34,93","34,51","419,15","330,65","70,615","434,95","156,53","88,89","499,82","61,41","1178,26","322,81","44,18500137","282,35","91,51","334,92","85,83","62,558","32,427","238,9",364,"65,45","44,85266667","87,23835","123,13","38,9378","63,03","166,23","191,02","183,72","635,09","471,93","113,1","116,26",62,"356,2","382,99","117,15","350,5833","95,72","199,03","225,44","205,22","48,23","24,22","280,24","66,04","297,76","1,689","10,995","1,58","5,74"
"175,08","186,49","653,1","186,26","234,3","276,29","84,02","157,29","145,24","213,53","176,1580048","404,61","803,92","58,856","55,13","234,72","2307,2","24,95","53,77","184,21","642,070007","48,94","530,11","37,4325","209,18","57,02","78,99","36,95","112,745","81,22","168,93","183,16","138,63","141,2125","126,37","38,10984421","113,63","31,435","64,488","69,71","148,7205","148,1865","192,8840716","618,55","365,7392996","51,75","673,06","340,8","34,81","33,15","421,28","333,19","71,403",426,"157,64","87,34","531,57","60,88","1210,4","330,56","44,46500015","283,4","91,29","334,97","86,02","62,808","31,826","228,09","356,81","64,24","44,98133333","88,43835","123,04","39,51553333","62,43","166,52","197,35","182,63","654,04","471,86","113,13","116,25","62,1","364,36","387,41","114,75","356,32","97,9","196,39","229,05","206,61","48,5","24,03","282,3","67,11","311,81","1,663","10,845","1,589","5,74"
"174,56","181,46","632,57","183,68","232,74","267,67","83,52","152,65","138,1","212,57","174,171","394,27","772,61","58,342","54,96","232,43","2267,61","24,87","52,97","179,62","611,969971","47,81","524,33","37,0675","201,27","57,55","78,8","36,61","112,2825","80,99","164,86","175,41","138,44","140,0375",125,"37,90299606","110,33","31,405","63,284","70,3","148,106","147,6385","194,1564562","607,58","361,2256809","50,48","665,51","340,34","34,59","33,47","409,37","332,12","69,939","416,92","157,15","86,63","513,28","60,99","1131,84","329,82","44,15","272,21","90,03","333,1","84,93","61,1","30,49","225,16","354,75","63,3","44,8","87,92165","122,32","39,3822","62,18","166,31","191,75","182,26","665,72","467,82","112,53","115,35","61,6","354,48","375,44","113,99","334,6","94,51","193,4","224,5","208,41","49,17","23,58","279,35","66,8","303,04","1,685","10,72","1,517","5,71"
"179,45","180,42","654,45","183,43","236,73",269,"83,99","152,73","138,55","210,89","172,212","398,45","781,84","63,168","54,02","232,62","2236,36","25,44","53,44","184,14","610,8900146","48,45","558,82","37,3025","198,6","59,25","78,24","36,74","114,6125","82,1",158,"174,56","141,55","141,625","125,64","38,4522","111,18","32,05","66,526","70,25","148,675","148,0015","197,7474081","607,9","364,3190661","50,59","677,95","344,96","35,32","34,15","410,69",334,"70,596","409,58","160,81","87,13","507,73","62,26","1144,5","329,75","44,77500153","257,06","89,02","342,54","85,54","61,166","30,198","226,46","356,29","65,26","45,49133333","88,64165","124,25","39,6178","63,62","168,97","188,51","183,88","669,52","473,42","112,86","116,73","62,8","362,34","372,62","114,77","339,01","94,06",196,"226,66","208,06","49,5","23,29","279,68","66,51","305,75","1,64","10,52","1,465","5,67"
"175,74","171,04","658,3","178,47","235,02","268,88","84,98","147,1","133,8","211,39","169,5675049","404,6","764,47","62,166","54,58","234,5","2149,51","24,56","53,24","184,13","605,549988","47,71","557,22","36,4525","198,68","58,61","78,04","36,01","114,3575","81,93","155,25","172,03","140,88","137,4025","126,77","38,6163","106,61","32,045","66,32","70,61","146,7045","145,8265","197,200754","605,34","369,2023346",50,"668,74","340,36","35,3","34,48","399,75","334,19","68,497","403,75","153,68","85,16","494,93","63,17",1180,"334,49","44,89","271,99","86,59","339,4","84,35","60,456","28,161","221,79","358,92","62,58","44,784","89,15335","124,4","39,26666667","61,61","169,81","186,38","183,32","660,15","475,97","109,68","115,56","62,9","362,23","369,93","115,01","322,1367","92,5","193,24","228,94","208,15","49,14","22,75","280,92","67,46","308,54","1,621","10,585","1,397","5,72"
"174,33","167,96","614,86","176,28","229,72","263,22","85,13","147,73","135,6","213,74","169,0915","394,15","754,39","61,491","54,5","230,76","2124,93","24,08","53,44","176,06","621,8900146","48,76","545,34","36,77","198,71","57,77","77,26","35,92","112,1475","81,88","156,43","160,78","139,24","133,835","126,85","38,4094162","104,07","31,515","63,16","70,52","144,9705","143,907","194,797361","596,35","375,8560311","49,7","639,48","328,24","35,06","34,78","399,46","334,5","67,921","395,09","154,01","84,89","478,55","63,39","1190,4","333,74","45,18500137","277,16","85,29","328,34","83,29","59,799","28,337","219,99","352,08","62,98","44,49066667","85,41665","122,43","39,18666667","61,62","169,39","186,8","181,98","670,97","466,29","109,6","114,71",63,"345,93","351,74","117,31","319,5033264","88,33","190,27","224,8","209,24","49,32","22,51","273,35","67,39","284,34","1,546","10,555","1,433","5,83"
"179,3","168,14","630,33","179,53","233,92","271,73","87,23","153,66","146,5","219,25","173,3150024","405,42","792,22","63,986","55,72","235,88","2130,38","23,83","53,54","184,27","617,320007","48,18","565,48","37,32","210,71","59,93","78,07","36,47","114,4275","82,9","156,24","171,02","140,05","135,3225","128,9","39,0086","103,75","31,825","67,356","71,21","147,3685","146,441","197,7002828","611,56","381,0700389","50,67","647,49","331,66","35,65","34,88","409,91","341,36","69,731","402,48","151,18","87,94","508,41","64,79","1210,12","341,66","45,605","283,28","88,37","334,65","85,66","60,504","30,459","229,38","353,57","65,28","45,814","90,04835","125,28","39,15113333","59,13","171,57","190,66","189,28","657,93","479,26","108,82","114,68","63,8","361,3","364,43","118,42","325,33","91,43","193,44","228,57","211,13","49,66","22,57","279,22","68,82","307,24","1,58","10,5704","1,412","5,82"
"172,26","156,38","566,09","172,6","231,85","269,61",88,"146,7","138,64","222,58","168,871","398,14",755,"62,068","57,09","235,52","2164,91","24,27","53,7","179,62","631,580017","48,84","552,63","36,5575","200,28","60,31","77,97","36,57","113,7025","84,68","144,44","164,05","138,09","132,34","129,39","38,77318192","105,3","31,73","64,584","72,31","144,8385","144,445","197,5589067","607,56","368,5505837","50,83","633,96","334,53","35,7",36,"397,31","340,01","67,128","390,62","150,76","84,53","481,02","65,69","1178,03","334,9","45,81","282,02","83,59","324,9","82,69","59,106","28,387","217,95","351,2","60,84","45,83133333","87,285","124,65","38,1822","57,09","171,82","188,75","178,15","631,74","486,95","109,27","113,59","63,4","352,92","345,44","120,58","308,9733","87,11","188,24","229,2","212,61","49,26","23,41","272,23","68,95","295,25","1,59","10,665","1,334","5,87"
"171,14","157,91","556,64","170,11","229,41","277,65","86,54","146,15","137,75","222,5","170,0175018","396,86","749,87","63,496","56,02","237,43","2210,46","23,68","53,55","179,15",650,"48,75","547,61","35,78","205,1","60,46","78,7","35,72","109,6275","84,82","148,81","170,16","136,32","138,835","127,52","38,174","102,43","31,025","66,766","72,21","142,803","141,725","193,3741753","616,88","374,4357977","50,62","620,27","337,4","35,68","35,51","391,55","333,83","66,917","384,66","150,19","84,36","497,85","64,96","1187,55","333,79","45,81","294,8","84,03","323,8",83,"58,673","27,801","218,71","340,62","61,99","45,07133333","88,35665","123,89","37,11113333","58,06","168,3","186,2","176,8","619,28","475,52","108,07","108,63","63,8","348,04","350,96","119,81","310,8567","89,99","186,3","222,14","214,54","48,85","23,28","273,88",67,"304,87","1,615","10,81","1,318","5,97"
